Title,Date,Year,Month,Day,Weekday,Gross,Days_Since_Release,Price,Tickets,Genre,Info,MPAA_Rating,Violence,viol_strong,viol_mild,viol_non,Exp_Violence,exp_viol_strong,exp_viol_mild,exp_viol_non,more_violent,as_violent,less_violent
Titanic,1998-03-29,1998,3,29,1,3677933,101,4.69,784207.462686567,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-03-30,1998,3,30,2,778315,102,4.69,165952.025586354,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-03-31,1998,3,31,3,1018514,103,4.69,217167.164179104,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-01,1998,4,1,4,888112,104,4.69,189362.89978678,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-02,1998,4,2,5,925587,105,4.69,197353.304904051,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-03,1998,4,3,6,3031565,106,4.69,646389.125799573,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-04,1998,4,4,7,5775210,107,4.69,1231388.05970149,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-05,1998,4,5,1,2726705,108,4.69,581386.993603411,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-06,1998,4,6,2,774118,109,4.69,165057.142857143,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-07,1998,4,7,3,932621,110,4.69,198853.091684435,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-08,1998,4,8,4,888919,111,4.69,189534.968017058,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-09,1998,4,9,5,1293254,112,4.69,275747.121535181,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-10,1998,4,10,6,3270133,113,4.69,697256.503198294,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-11,1998,4,11,7,3492698,114,4.69,744711.727078891,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-12,1998,4,12,1,1795410,115,4.69,382816.631130064,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-13,1998,4,13,2,1013748,116,4.69,216150.959488273,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-14,1998,4,14,3,1011917,117,4.69,215760.554371002,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-15,1998,4,15,4,888356,118,4.69,189414.925373134,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-16,1998,4,16,5,891502,119,4.69,190085.714285714,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-17,1998,4,17,6,2151798,120,4.69,458805.543710021,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-18,1998,4,18,7,3495646,121,4.69,745340.298507463,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-19,1998,4,19,1,1795410,122,4.69,382816.631130064,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-20,1998,4,20,2,408661,123,4.69,87134.5415778251,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-21,1998,4,21,3,448741,124,4.69,95680.3837953092,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-22,1998,4,22,4,348594,125,4.69,74327.078891258,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-23,1998,4,23,5,403576,126,4.69,86050.3198294243,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-24,1998,4,24,6,1297768,127,4.69,276709.594882729,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-25,1998,4,25,7,2448021,128,4.69,521966.098081023,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-26,1998,4,26,1,1192786,129,4.69,254325.373134328,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-27,1998,4,27,2,257682,130,4.69,54942.8571428571,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-28,1998,4,28,3,314508,131,4.69,67059.2750533049,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-29,1998,4,29,4,259013,132,4.69,55226.6524520256,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-04-30,1998,4,30,5,278090,133,4.69,59294.2430703625,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-01,1998,5,1,6,1029843,134,4.69,219582.729211087,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-02,1998,5,2,7,2090154,135,4.69,445661.833688699,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-03,1998,5,3,1,891891,136,4.69,190168.656716418,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-04,1998,5,4,2,216732,137,4.69,46211.5138592751,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-05,1998,5,5,3,256046,138,4.69,54594.0298507463,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-06,1998,5,6,4,213922,139,4.69,45612.3667377399,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-07,1998,5,7,5,218609,140,4.69,46611.7270788913,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-08,1998,5,8,6,766834,141,4.69,163504.051172708,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-09,1998,5,9,7,1487546,142,4.69,317173.987206823,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-10,1998,5,10,1,924193,143,4.69,197056.076759062,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-11,1998,5,11,2,211598,144,4.69,45116.8443496802,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-12,1998,5,12,3,232922,145,4.69,49663.539445629,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-13,1998,5,13,4,182777,146,4.69,38971.6417910448,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-14,1998,5,14,5,153882,147,4.69,32810.6609808102,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-15,1998,5,15,6,537065,148,4.69,114512.793176972,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-16,1998,5,16,7,1030744,149,4.69,219774.840085288,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-17,1998,5,17,1,544493,150,4.69,116096.588486141,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-18,1998,5,18,2,185831,151,4.69,39622.8144989339,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-19,1998,5,19,3,148455,152,4.69,31653.5181236674,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-20,1998,5,20,4,154808,153,4.69,33008.1023454158,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-21,1998,5,21,5,184321,154,4.69,39300.8528784648,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-22,1998,5,22,6,598118,155,4.69,127530.490405117,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-23,1998,5,23,7,1176050,156,4.69,250756.929637527,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-24,1998,5,24,1,1195876,157,4.69,254984.221748401,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-25,1998,5,25,2,702659,158,4.69,149820.682302772,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-26,1998,5,26,3,187884,159,4.69,40060.5543710021,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-27,1998,5,27,4,187222,160,4.69,39919.4029850746,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-28,1998,5,28,5,200777,161,4.69,42809.5948827292,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-29,1998,5,29,6,445895,162,4.69,95073.5607675906,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-30,1998,5,30,7,846117,163,4.69,180408.742004264,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-05-31,1998,5,31,1,491567,164,4.69,104811.727078891,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-01,1998,6,1,2,183877,165,4.69,39206.1833688699,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-02,1998,6,2,3,212090,166,4.69,45221.7484008529,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-03,1998,6,3,4,204580,167,4.69,43620.4690831556,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-04,1998,6,4,5,221008,168,4.69,47123.2409381663,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-05,1998,6,5,6,418203,169,4.69,89169.0831556503,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-06,1998,6,6,7,776859,170,4.69,165641.57782516,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-07,1998,6,7,1,453798,171,4.69,96758.6353944563,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-08,1998,6,8,2,175323,172,4.69,37382.302771855,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-09,1998,6,9,3,218759,173,4.69,46643.710021322,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-10,1998,6,10,4,181365,174,4.69,38670.5756929638,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-11,1998,6,11,5,205117,175,4.69,43734.9680170576,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-12,1998,6,12,6,297611,176,4.69,63456.5031982942,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-13,1998,6,13,7,552705,177,4.69,117847.547974414,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-14,1998,6,14,1,364421,178,4.69,77701.7057569296,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-15,1998,6,15,2,143983,179,4.69,30700,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-16,1998,6,16,3,173664,180,4.69,37028.5714285714,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-17,1998,6,17,4,153878,181,4.69,32809.8081023454,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-06-18,1998,6,18,5,157956,182,4.69,33679.3176972281,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-07-20,1998,7,20,2,282472,214,4.69,60228.5714285714,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Titanic,1998-07-21,1998,7,21,3,332809,215,4.69,70961.4072494669,Thriller/Suspense,"PG-13 for disaster related peril and violence, nudity, sensuality and brief language",PG13,6,FALSE,TRUE,FALSE,5.84560143626575,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
